,index,speed,time,start_latitude
479,26302,18,2023-09-06T07:40:45.000,41.9526256799
480,26303,23,2023-09-06T07:40:45.000,41.9530473793
481,25866,35,2023-09-06T07:50:20.000,41.9519145079
482,25747,20,2023-09-06T07:50:30.000,41.9536492536
483,25746,15,2023-09-06T07:50:30.000,41.9537825128
484,25742,16,2023-09-06T07:50:30.000,41.9538366862
485,25591,21,2023-09-06T07:50:51.000,41.9538755379
486,25577,27,2023-09-06T07:50:52.000,41.9542409021
487,25576,23,2023-09-06T07:50:52.000,41.9540197354
488,25575,6,2023-09-06T07:50:52.000,41.9544240318
489,25571,16,2023-09-06T07:50:52.000,41.9543511743
490,25570,20,2023-09-06T07:50:52.000,41.9541531514
491,25526,23,2023-09-06T07:50:57.000,41.9526256799
492,25527,14,2023-09-06T07:50:57.000,41.9531625184
493,25528,36,2023-09-06T07:50:57.000,41.9521088985
494,25530,31,2023-09-06T07:50:57.000,41.9524069352
495,25534,18,2023-09-06T07:50:57.000,41.9530473793
496,25533,18,2023-09-06T07:50:57.000,41.9527793008
497,25535,27,2023-09-06T07:50:57.000,41.9526056908
498,25532,16,2023-09-06T07:50:57.000,41.9533921986
499,25537,20,2023-09-06T07:50:57.000,41.9529189391
500,25514,19,2023-09-06T07:50:58.000,41.9535105845
501,24976,26,2023-09-06T08:01:18.000,41.9536492536
502,24975,17,2023-09-06T08:01:18.000,41.9538366862
503,24968,14,2023-09-06T08:01:18.000,41.9537825128
504,24793,24,2023-09-06T08:01:42.000,41.9543511743
505,24792,21,2023-09-06T08:01:42.000,41.9541531514
506,24794,30,2023-09-06T08:01:42.000,41.9540197354
507,24796,9,2023-09-06T08:01:42.000,41.9544240318
508,24797,24,2023-09-06T08:01:42.000,41.9538755379
509,24795,21,2023-09-06T08:01:42.000,41.9542409021
510,24742,17,2023-09-06T08:01:48.000,41.9530473793
511,24741,24,2023-09-06T08:01:48.000,41.9526256799
512,24740,23,2023-09-06T08:01:48.000,41.9526056908
513,24739,27,2023-09-06T08:01:48.000,41.9529189391
514,24738,21,2023-09-06T08:01:48.000,41.9524069352
515,24737,20,2023-09-06T08:01:48.000,41.9527793008
516,24736,12,2023-09-06T08:01:48.000,41.9533921986
517,24735,18,2023-09-06T08:01:48.000,41.9531625184
518,24734,19,2023-09-06T08:01:48.000,41.9532811726
519,24300,32,2023-09-06T08:10:21.000,41.9519145079
520,24158,18,2023-09-06T08:10:40.000,41.9538366862
521,23987,21,2023-09-06T08:10:58.000,41.9540197354
522,23994,23,2023-09-06T08:10:58.000,41.9538755379
523,23997,20,2023-09-06T08:10:58.000,41.9541531514
524,23992,23,2023-09-06T08:10:58.000,41.9542409021
525,23984,10,2023-09-06T08:10:59.000,41.9544240318
526,23981,17,2023-09-06T08:10:59.000,41.9543511743
527,23941,18,2023-09-06T08:11:04.000,41.9526256799
528,23940,12,2023-09-06T08:11:04.000,41.9533921986
529,23939,15,2023-09-06T08:11:04.000,41.9531625184
530,23938,27,2023-09-06T08:11:04.000,41.9529189391
531,23937,12,2023-09-06T08:11:04.000,41.9527793008
532,23936,14,2023-09-06T08:11:04.000,41.9532811726
533,23935,20,2023-09-06T08:11:04.000,41.9530473793
534,23930,33,2023-09-06T08:11:04.000,41.9521088985
535,23929,28,2023-09-06T08:11:04.000,41.9524069352
536,23915,16,2023-09-06T08:11:05.000,41.9535105845
537,23489,31,2023-09-06T08:20:42.000,41.9519145079
538,23363,16,2023-09-06T08:20:53.000,41.9537825128
539,23365,18,2023-09-06T08:20:53.000,41.9536492536
540,23359,12,2023-09-06T08:20:53.000,41.9538366862
541,23193,24,2023-09-06T08:21:09.000,41.9541531514
542,23174,13,2023-09-06T08:21:10.000,41.9544240318
543,23173,21,2023-09-06T08:21:10.000,41.9543511743
544,23181,23,2023-09-06T08:21:10.000,41.9542409021
545,23136,27,2023-09-06T08:21:15.000,41.9526256799
546,23133,15,2023-09-06T08:21:15.000,41.9531625184
547,23132,29,2023-09-06T08:21:15.000,41.9529189391
548,23131,20,2023-09-06T08:21:15.000,41.9526056908
549,23128,27,2023-09-06T08:21:15.000,41.9524069352
550,23127,16,2023-09-06T08:21:15.000,41.9535105845
551,23126,8,2023-09-06T08:21:15.000,41.9532811726
552,23125,18,2023-09-06T08:21:15.000,41.9527793008
553,23124,14,2023-09-06T08:21:15.000,41.9533921986
554,23123,33,2023-09-06T08:21:15.000,41.9521088985
555,22561,12,2023-09-06T08:31:03.000,41.9536492536
556,22576,12,2023-09-06T08:31:03.000,41.9538366862
557,22563,18,2023-09-06T08:31:03.000,41.9537825128
558,22387,18,2023-09-06T08:31:19.000,41.9538755379
559,22377,20,2023-09-06T08:31:20.000,41.9540197354
560,22376,10,2023-09-06T08:31:20.000,41.9544240318
561,22332,25,2023-09-06T08:31:25.000,41.9530473793
562,22331,14,2023-09-06T08:31:25.000,41.9532811726
563,22330,27,2023-09-06T08:31:25.000,41.9526056908
564,22329,13,2023-09-06T08:31:25.000,41.9524069352
565,22326,19,2023-09-06T08:31:25.000,41.9529189391
566,22325,27,2023-09-06T08:31:25.000,41.9527793008
567,22323,19,2023-09-06T08:31:25.000,41.9526256799
568,22322,17,2023-09-06T08:31:25.000,41.9531625184
569,22321,21,2023-09-06T08:31:25.000,41.9535105845
570,22320,8,2023-09-06T08:31:25.000,41.9533921986
571,21890,34,2023-09-06T08:40:06.000,41.9519145079
572,21769,20,2023-09-06T08:40:19.000,41.9537825128
573,21763,12,2023-09-06T08:40:19.000,41.9538366862
574,21772,15,2023-09-06T08:40:19.000,41.9536492536
575,21588,11,2023-09-06T08:40:40.000,41.9540197354
576,21586,23,2023-09-06T08:40:40.000,41.9542409021
577,21583,17,2023-09-06T08:40:40.000,41.9541531514
578,21582,12,2023-09-06T08:40:40.000,41.9544240318
579,21580,20,2023-09-06T08:40:40.000,41.9538755379
580,21545,30,2023-09-06T08:40:47.000,41.9524069352
581,21543,14,2023-09-06T08:40:47.000,41.9527793008
582,21542,26,2023-09-06T08:40:47.000,41.9529189391
583,21539,32,2023-09-06T08:40:47.000,41.9521088985
584,21523,15,2023-09-06T08:40:48.000,41.9531625184
585,21525,20,2023-09-06T08:40:48.000,41.9530473793
586,21535,9,2023-09-06T08:40:48.000,41.9533921986
587,21537,27,2023-09-06T08:40:48.000,41.9535105845
588,21526,18,2023-09-06T08:40:48.000,41.9532811726
589,21089,29,2023-09-06T08:50:21.000,41.9519145079
590,20970,16,2023-09-06T08:50:31.000,41.9538366862
591,20968,18,2023-09-06T08:50:31.000,41.9537825128
592,20961,13,2023-09-06T08:50:31.000,41.9536492536
593,20786,17,2023-09-06T08:50:53.000,41.9540197354
594,20784,22,2023-09-06T08:50:53.000,41.9542409021
595,20777,16,2023-09-06T08:50:53.000,41.9541531514
596,20774,23,2023-09-06T08:50:53.000,41.9538755379
597,20765,10,2023-09-06T08:50:54.000,41.9544240318
598,20758,16,2023-09-06T08:50:54.000,41.9543511743
599,20712,29,2023-09-06T08:50:59.000,41.9521088985
600,20716,23,2023-09-06T08:50:59.000,41.9531625184
601,20717,18,2023-09-06T08:50:59.000,41.9532811726
602,20713,26,2023-09-06T08:50:59.000,41.9524069352
603,20721,22,2023-09-06T08:50:59.000,41.9526056908
604,20720,31,2023-09-06T08:50:59.000,41.9526256799
605,20723,13,2023-09-06T08:50:59.000,41.9533921986
606,20715,29,2023-09-06T08:50:59.000,41.9535105845
607,20722,23,2023-09-06T08:50:59.000,41.9527793008
608,20145,20,2023-09-06T09:01:18.000,41.9538366862
609,20142,25,2023-09-06T09:01:18.000,41.9536492536
610,20140,25,2023-09-06T09:01:18.000,41.9537825128
611,19978,12,2023-09-06T09:01:41.000,41.9544240318
612,19976,24,2023-09-06T09:01:41.000,41.9542409021
613,19975,24,2023-09-06T09:01:41.000,41.9538755379
614,19972,17,2023-09-06T09:01:41.000,41.9541531514
615,19970,25,2023-09-06T09:01:41.000,41.9540197354
616,19969,18,2023-09-06T09:01:41.000,41.9543511743
617,19913,23,2023-09-06T09:01:48.000,41.9526056908
618,19914,25,2023-09-06T09:01:48.000,41.9530473793
619,19916,25,2023-09-06T09:01:48.000,41.9535105845
620,19918,27,2023-09-06T09:01:48.000,41.9532811726
621,19915,16,2023-09-06T09:01:48.000,41.9533921986
622,19922,25,2023-09-06T09:01:48.000,41.9526256799
623,19923,23,2023-09-06T09:01:48.000,41.9524069352
624,19925,23,2023-09-06T09:01:48.000,41.9531625184
625,19926,22,2023-09-06T09:01:48.000,41.9527793008
626,19921,27,2023-09-06T09:01:48.000,41.9529189391
627,19486,30,2023-09-06T09:10:20.000,41.9519145079
628,19348,17,2023-09-06T09:10:38.000,41.9538366862
629,19345,23,2023-09-06T09:10:38.000,41.9537825128
630,19184,27,2023-09-06T09:10:58.000,41.9538755379
631,19188,16,2023-09-06T09:10:58.000,41.9544240318
632,19192,24,2023-09-06T09:10:58.000,41.9542409021
633,19191,16,2023-09-06T09:10:58.000,41.9541531514
634,19193,20,2023-09-06T09:10:58.000,41.9543511743
635,19190,30,2023-09-06T09:10:58.000,41.9540197354
636,19123,38,2023-09-06T09:11:04.000,41.9521088985
637,19124,21,2023-09-06T09:11:04.000,41.9530473793
638,19125,29,2023-09-06T09:11:04.000,41.9524069352
639,19126,33,2023-09-06T09:11:04.000,41.9526256799
640,19128,18,2023-09-06T09:11:04.000,41.9529189391
641,19130,23,2023-09-06T09:11:04.000,41.9532811726
642,19127,23,2023-09-06T09:11:04.000,41.9531625184
643,19131,21,2023-09-06T09:11:04.000,41.9533921986
644,19132,27,2023-09-06T09:11:04.000,41.9526056908
645,18704,42,2023-09-06T09:20:41.000,41.9519145079
646,18573,23,2023-09-06T09:20:51.000,41.9536492536
647,18570,23,2023-09-06T09:20:51.000,41.9537825128
648,18411,27,2023-09-06T09:21:06.000,41.9542409021
649,18410,17,2023-09-06T09:21:06.000,41.9541531514
650,18407,23,2023-09-06T09:21:06.000,41.9543511743
651,18404,25,2023-09-06T09:21:06.000,41.9538755379
652,18401,20,2023-09-06T09:21:06.000,41.9540197354
653,18388,12,2023-09-06T09:21:07.000,41.9544240318
654,18345,19,2023-09-06T09:21:12.000,41.9531625184
655,18346,12,2023-09-06T09:21:12.000,41.9526056908
656,18349,22,2023-09-06T09:21:12.000,41.9530473793
657,18350,28,2023-09-06T09:21:12.000,41.9529189391
658,18353,33,2023-09-06T09:21:12.000,41.9524069352
659,18355,22,2023-09-06T09:21:12.000,41.9533921986
660,18357,26,2023-09-06T09:21:12.000,41.9527793008
661,18359,38,2023-09-06T09:21:12.000,41.9521088985
662,18351,23,2023-09-06T09:21:12.000,41.9535105845
663,18356,23,2023-09-06T09:21:12.000,41.9532811726
664,17806,19,2023-09-06T09:31:02.000,41.9536492536
665,17804,23,2023-09-06T09:31:02.000,41.9537825128
666,17798,22,2023-09-06T09:31:02.000,41.9538366862
667,17620,25,2023-09-06T09:31:18.000,41.9540197354
668,17632,22,2023-09-06T09:31:18.000,41.9542409021
669,17630,13,2023-09-06T09:31:18.000,41.9541531514
670,17623,23,2023-09-06T09:31:18.000,41.9538755379
671,17616,18,2023-09-06T09:31:19.000,41.9544240318
672,17609,24,2023-09-06T09:31:19.000,41.9543511743
673,17566,24,2023-09-06T09:31:24.000,41.9527793008
674,17567,26,2023-09-06T09:31:24.000,41.9526256799
675,17569,25,2023-09-06T09:31:24.000,41.9535105845
676,17574,16,2023-09-06T09:31:24.000,41.9531625184
677,17571,31,2023-09-06T09:31:24.000,41.9524069352
678,17573,29,2023-09-06T09:31:24.000,41.9532811726
679,17570,18,2023-09-06T09:31:24.000,41.9533921986
680,17572,20,2023-09-06T09:31:24.000,41.9526056908
681,17157,33,2023-09-06T09:40:06.000,41.9519145079
682,17054,27,2023-09-06T09:40:17.000,41.9536492536
683,17051,16,2023-09-06T09:40:17.000,41.9538366862
684,17028,23,2023-09-06T09:40:17.000,41.9537825128
685,16861,22,2023-09-06T09:40:33.000,41.9542409021
686,16860,20,2023-09-06T09:40:33.000,41.9538755379
687,16859,21,2023-09-06T09:40:33.000,41.9544240318
688,16858,20,2023-09-06T09:40:33.000,41.9543511743
689,16856,18,2023-09-06T09:40:33.000,41.9541531514
690,16854,25,2023-09-06T09:40:33.000,41.9540197354
691,16800,35,2023-09-06T09:40:41.000,41.9521088985
692,16802,26,2023-09-06T09:40:41.000,41.9524069352
693,16804,25,2023-09-06T09:40:41.000,41.9526256799
694,16805,26,2023-09-06T09:40:41.000,41.9527793008
695,16803,26,2023-09-06T09:40:41.000,41.9526056908
696,16807,23,2023-09-06T09:40:41.000,41.9529189391
697,16798,27,2023-09-06T09:40:42.000,41.9530473793
698,16797,15,2023-09-06T09:40:42.000,41.9533921986
699,16796,21,2023-09-06T09:40:42.000,41.9535105845
700,16795,24,2023-09-06T09:40:42.000,41.9531625184
701,16387,40,2023-09-06T09:50:19.000,41.9519145079
702,16294,22,2023-09-06T09:50:27.000,41.9537825128
703,16286,19,2023-09-06T09:50:27.000,41.9538366862
704,16086,17,2023-09-06T09:50:47.000,41.9544240318
705,16089,25,2023-09-06T09:50:47.000,41.9543511743
706,16091,15,2023-09-06T09:50:47.000,41.9541531514
707,16090,18,2023-09-06T09:50:47.000,41.9538755379
708,16093,23,2023-09-06T09:50:47.000,41.9542409021
709,16049,27,2023-09-06T09:50:51.000,41.9524069352
710,16047,18,2023-09-06T09:50:51.000,41.9531625184
711,16046,24,2023-09-06T09:50:51.000,41.9527793008
712,16044,22,2023-09-06T09:50:51.000,41.9529189391
713,16043,16,2023-09-06T09:50:51.000,41.9532811726
714,16040,38,2023-09-06T09:50:51.000,41.9521088985
715,16039,16,2023-09-06T09:50:51.000,41.9526056908
716,16050,21,2023-09-06T09:50:51.000,41.9530473793
717,16032,21,2023-09-06T09:50:52.000,41.9533921986
718,16026,25,2023-09-06T09:50:52.000,41.9535105845
719,15514,21,2023-09-06T10:01:15.000,41.9538366862
720,15523,29,2023-09-06T10:01:15.000,41.9537825128
721,15522,25,2023-09-06T10:01:15.000,41.9536492536
722,15365,26,2023-09-06T10:01:29.000,41.9542409021
723,15358,13,2023-09-06T10:01:29.000,41.9541531514
724,15359,25,2023-09-06T10:01:29.000,41.9540197354
725,15354,20,2023-09-06T10:01:30.000,41.9543511743
726,15314,27,2023-09-06T10:01:39.000,41.9532811726
727,15313,20,2023-09-06T10:01:39.000,41.9531625184
728,15312,23,2023-09-06T10:01:39.000,41.9526056908
729,15311,23,2023-09-06T10:01:39.000,41.9524069352
730,15310,18,2023-09-06T10:01:39.000,41.9527793008
731,15309,23,2023-09-06T10:01:39.000,41.9529189391
732,15308,29,2023-09-06T10:01:39.000,41.9526256799
733,15304,29,2023-09-06T10:01:40.000,41.9533921986
734,15303,20,2023-09-06T10:01:40.000,41.9535105845
735,14923,35,2023-09-06T10:10:18.000,41.9519145079
736,14797,23,2023-09-06T10:10:30.000,41.9537825128
737,14806,25,2023-09-06T10:10:30.000,41.9536492536
738,14802,21,2023-09-06T10:10:30.000,41.9538366862
739,14641,23,2023-09-06T10:10:50.000,41.9542409021
740,14637,27,2023-09-06T10:10:50.000,41.9538755379
741,14634,26,2023-09-06T10:10:50.000,41.9543511743
742,14630,17,2023-09-06T10:10:50.000,41.9540197354
743,14626,16,2023-09-06T10:10:50.000,41.9541531514
744,14642,20,2023-09-06T10:10:50.000,41.9544240318
745,14576,29,2023-09-06T10:10:54.000,41.9524069352
746,14577,21,2023-09-06T10:10:54.000,41.9530473793
747,14579,25,2023-09-06T10:10:54.000,41.9526056908
748,14575,23,2023-09-06T10:10:54.000,41.9529189391
749,14583,20,2023-09-06T10:10:54.000,41.9532811726
750,14588,22,2023-09-06T10:10:54.000,41.9531625184
751,14589,26,2023-09-06T10:10:54.000,41.9526256799
752,14581,18,2023-09-06T10:10:54.000,41.9533921986
753,14590,36,2023-09-06T10:10:54.000,41.9521088985
754,14568,24,2023-09-06T10:10:55.000,41.9535105845
755,14176,31,2023-09-06T10:20:40.000,41.9519145079
756,14072,24,2023-09-06T10:20:50.000,41.9536492536
757,14069,20,2023-09-06T10:20:50.000,41.9538366862
758,13915,20,2023-09-06T10:21:02.000,41.9541531514
759,13912,19,2023-09-06T10:21:02.000,41.9543511743
760,13904,23,2023-09-06T10:21:02.000,41.9544240318
761,13902,20,2023-09-06T10:21:02.000,41.9538755379
762,13897,27,2023-09-06T10:21:02.000,41.9542409021
763,13913,21,2023-09-06T10:21:02.000,41.9540197354
764,13874,27,2023-09-06T10:21:05.000,41.9524069352
765,13867,30,2023-09-06T10:21:05.000,41.9521088985
766,13852,28,2023-09-06T10:21:06.000,41.9532811726
767,13850,27,2023-09-06T10:21:06.000,41.9529189391
768,13853,22,2023-09-06T10:21:06.000,41.9535105845
769,13861,23,2023-09-06T10:21:06.000,41.9527793008
770,13862,21,2023-09-06T10:21:06.000,41.9526056908
771,13863,22,2023-09-06T10:21:06.000,41.9530473793
772,13857,19,2023-09-06T10:21:06.000,41.9533921986
773,13361,23,2023-09-06T10:30:59.000,41.9536492536
774,13358,26,2023-09-06T10:30:59.000,41.9538366862
775,13352,20,2023-09-06T10:30:59.000,41.9537825128
776,13200,18,2023-09-06T10:31:11.000,41.9544240318
777,13199,19,2023-09-06T10:31:11.000,41.9538755379
778,13197,23,2023-09-06T10:31:11.000,41.9542409021
779,13194,18,2023-09-06T10:31:11.000,41.9543511743
780,13189,12,2023-09-06T10:31:11.000,41.9541531514
781,13135,25,2023-09-06T10:31:15.000,41.9530473793
782,13136,21,2023-09-06T10:31:15.000,41.9532811726
783,13138,25,2023-09-06T10:31:15.000,41.9531625184
784,13137,31,2023-09-06T10:31:15.000,41.9526256799
785,13145,23,2023-09-06T10:31:15.000,41.9533921986
786,13148,19,2023-09-06T10:31:15.000,41.9524069352
787,13149,26,2023-09-06T10:31:15.000,41.9527793008
788,13139,25,2023-09-06T10:31:15.000,41.9526056908
789,12729,41,2023-09-06T10:40:04.000,41.9519145079
790,12605,19,2023-09-06T10:40:12.000,41.9536492536
791,12603,25,2023-09-06T10:40:12.000,41.9537825128
792,12438,23,2023-09-06T10:40:25.000,41.9542409021
793,12440,20,2023-09-06T10:40:25.000,41.9541531514
794,12450,20,2023-09-06T10:40:25.000,41.9540197354
795,12447,25,2023-09-06T10:40:25.000,41.9538755379
796,12412,38,2023-09-06T10:40:28.000,41.9521088985
797,12407,14,2023-09-06T10:40:28.000,41.9527793008
798,12405,31,2023-09-06T10:40:28.000,41.9526056908
799,12401,33,2023-09-06T10:40:28.000,41.9526256799
800,12400,35,2023-09-06T10:40:28.000,41.9524069352
801,12384,25,2023-09-06T10:40:29.000,41.9531625184
802,12385,25,2023-09-06T10:40:29.000,41.9535105845
803,12383,23,2023-09-06T10:40:29.000,41.9532811726
804,12391,28,2023-09-06T10:40:29.000,41.9529189391
805,12389,30,2023-09-06T10:40:29.000,41.9530473793
806,12397,15,2023-09-06T10:40:29.000,41.9533921986
807,12013,38,2023-09-06T10:50:18.000,41.9519145079
808,11923,26,2023-09-06T10:50:25.000,41.9536492536
809,11926,25,2023-09-06T10:50:25.000,41.9538366862
810,11767,27,2023-09-06T10:50:41.000,41.9540197354
811,11766,16,2023-09-06T10:50:41.000,41.9543511743
812,11765,20,2023-09-06T10:50:41.000,41.9538755379
813,11756,23,2023-09-06T10:50:41.000,41.9541531514
814,11752,20,2023-09-06T10:50:42.000,41.9544240318
815,11705,38,2023-09-06T10:50:47.000,41.9521088985
816,11710,29,2023-09-06T10:50:47.000,41.9532811726
817,11714,22,2023-09-06T10:50:47.000,41.9533921986
818,11706,27,2023-09-06T10:50:47.000,41.9531625184
819,11716,18,2023-09-06T10:50:47.000,41.9527793008
820,11717,26,2023-09-06T10:50:47.000,41.9530473793
821,11718,21,2023-09-06T10:50:47.000,41.9535105845
822,11719,33,2023-09-06T10:50:47.000,41.9524069352
823,11715,24,2023-09-06T10:50:47.000,41.9529189391
824,11317,33,2023-09-06T11:01:05.000,41.9519145079
825,11216,24,2023-09-06T11:01:12.000,41.9538366862
826,11215,22,2023-09-06T11:01:12.000,41.9536492536
827,11208,20,2023-09-06T11:01:12.000,41.9537825128
828,11041,14,2023-09-06T11:01:22.000,41.9538755379
829,11050,20,2023-09-06T11:01:22.000,41.9543511743
830,11049,23,2023-09-06T11:01:22.000,41.9542409021
831,11046,27,2023-09-06T11:01:22.000,41.9541531514
832,11027,20,2023-09-06T11:01:23.000,41.9544240318
833,10985,12,2023-09-06T11:01:26.000,41.9531625184
834,10986,38,2023-09-06T11:01:26.000,41.9521088985
835,10995,21,2023-09-06T11:01:26.000,41.9527793008
836,10988,28,2023-09-06T11:01:26.000,41.9526056908
837,10994,25,2023-09-06T11:01:26.000,41.9535105845
838,10997,27,2023-09-06T11:01:26.000,41.9526256799
839,10998,27,2023-09-06T11:01:26.000,41.9533921986
840,10999,27,2023-09-06T11:01:26.000,41.9524069352
841,10996,31,2023-09-06T11:01:26.000,41.9532811726
842,10595,33,2023-09-06T11:10:18.000,41.9519145079
843,10481,23,2023-09-06T11:10:28.000,41.9536492536
844,10467,25,2023-09-06T11:10:29.000,41.9537825128
845,10333,21,2023-09-06T11:10:47.000,41.9538755379
846,10325,21,2023-09-06T11:10:48.000,41.9540197354
847,10320,21,2023-09-06T11:10:48.000,41.9541531514
848,10274,35,2023-09-06T11:10:51.000,41.9524069352
849,10277,27,2023-09-06T11:10:51.000,41.9527793008
850,10280,38,2023-09-06T11:10:51.000,41.9521088985
851,10279,29,2023-09-06T11:10:51.000,41.9530473793
852,10284,33,2023-09-06T11:10:51.000,41.9526256799
853,10285,31,2023-09-06T11:10:51.000,41.9529189391
854,10286,28,2023-09-06T11:10:51.000,41.9532811726
855,10287,36,2023-09-06T11:10:51.000,41.9526056908
856,10282,25,2023-09-06T11:10:51.000,41.9531625184
857,10263,14,2023-09-06T11:10:52.000,41.9533921986
858,10255,25,2023-09-06T11:10:52.000,41.9535105845
859,9891,29,2023-09-06T11:20:38.000,41.9519145079
860,9785,21,2023-09-06T11:20:47.000,41.9538366862
861,9633,27,2023-09-06T11:20:57.000,41.9542409021
862,9634,21,2023-09-06T11:20:57.000,41.9541531514
863,9643,25,2023-09-06T11:20:57.000,41.9540197354
864,9636,20,2023-09-06T11:20:57.000,41.9543511743
865,9638,27,2023-09-06T11:20:57.000,41.9538755379
866,9635,23,2023-09-06T11:20:57.000,41.9544240318
867,9587,31,2023-09-06T11:21:01.000,41.9521088985
868,9589,29,2023-09-06T11:21:01.000,41.9531625184
869,9590,33,2023-09-06T11:21:01.000,41.9530473793
870,9591,25,2023-09-06T11:21:01.000,41.9524069352
871,9595,25,2023-09-06T11:21:01.000,41.9527793008
872,9600,30,2023-09-06T11:21:01.000,41.9535105845
873,9594,24,2023-09-06T11:21:01.000,41.9532811726
874,9597,26,2023-09-06T11:21:01.000,41.9529189391
875,9599,25,2023-09-06T11:21:01.000,41.9533921986
876,9200,34,2023-09-06T11:30:50.000,41.9519145079
877,9090,29,2023-09-06T11:30:57.000,41.9538366862
878,9079,22,2023-09-06T11:30:57.000,41.9536492536
879,9072,27,2023-09-06T11:30:57.000,41.9537825128
880,8916,23,2023-09-06T11:31:08.000,41.9544240318
881,8915,20,2023-09-06T11:31:08.000,41.9542409021
882,8913,23,2023-09-06T11:31:08.000,41.9538755379
883,8910,21,2023-09-06T11:31:08.000,41.9543511743
884,8905,17,2023-09-06T11:31:08.000,41.9541531514
885,8855,15,2023-09-06T11:31:12.000,41.9527793008
886,8857,25,2023-09-06T11:31:12.000,41.9533921986
887,8858,24,2023-09-06T11:31:12.000,41.9526256799
888,8859,22,2023-09-06T11:31:12.000,41.9526056908
889,8862,29,2023-09-06T11:31:12.000,41.9521088985
890,8866,20,2023-09-06T11:31:12.000,41.9529189391
891,8861,20,2023-09-06T11:31:12.000,41.9535105845
892,8446,32,2023-09-06T11:40:04.000,41.9519145079
893,8329,18,2023-09-06T11:40:11.000,41.9538366862
894,8323,20,2023-09-06T11:40:11.000,41.9537825128
895,8162,20,2023-09-06T11:40:23.000,41.9543511743
896,8161,22,2023-09-06T11:40:23.000,41.9542409021
897,8159,33,2023-09-06T11:40:23.000,41.9540197354
898,8157,23,2023-09-06T11:40:23.000,41.9538755379
899,8156,19,2023-09-06T11:40:23.000,41.9541531514
900,8092,29,2023-09-06T11:40:27.000,41.9526056908
901,8098,28,2023-09-06T11:40:27.000,41.9524069352
902,8093,29,2023-09-06T11:40:27.000,41.9521088985
903,8101,16,2023-09-06T11:40:27.000,41.9529189391
904,8100,25,2023-09-06T11:40:27.000,41.9527793008
905,8105,31,2023-09-06T11:40:27.000,41.9526256799
906,8096,19,2023-09-06T11:40:27.000,41.9530473793
907,8102,16,2023-09-06T11:40:27.000,41.9531625184
908,7460,20,2023-09-06T11:50:38.000,41.9543511743
909,7459,21,2023-09-06T11:50:38.000,41.9542409021
910,7456,25,2023-09-06T11:50:38.000,41.9544240318
911,7454,20,2023-09-06T11:50:38.000,41.9541531514
912,7453,26,2023-09-06T11:50:38.000,41.9540197354
913,7452,17,2023-09-06T11:50:38.000,41.9538755379
914,7403,19,2023-09-06T11:50:44.000,41.9527793008
915,7401,29,2023-09-06T11:50:45.000,41.9529189391
916,7399,16,2023-09-06T11:50:45.000,41.9532811726
917,7395,19,2023-09-06T11:50:45.000,41.9533921986
918,7393,18,2023-09-06T11:50:45.000,41.9531625184
919,7392,18,2023-09-06T11:50:45.000,41.9530473793
920,7017,35,2023-09-06T12:01:05.000,41.9519145079
921,6899,17,2023-09-06T12:01:12.000,41.9536492536
922,6893,16,2023-09-06T12:01:12.000,41.9537825128
923,6738,13,2023-09-06T12:01:22.000,41.9544240318
924,6739,10,2023-09-06T12:01:22.000,41.9541531514
925,6703,26,2023-09-06T12:01:25.000,41.9526056908
926,6702,18,2023-09-06T12:01:25.000,41.9527793008
927,6699,16,2023-09-06T12:01:25.000,41.9532811726
928,6698,35,2023-09-06T12:01:25.000,41.9521088985
929,6696,24,2023-09-06T12:01:25.000,41.9524069352
930,6695,23,2023-09-06T12:01:26.000,41.9535105845
931,6681,27,2023-09-06T12:01:26.000,41.9533921986
932,6209,23,2023-09-06T12:10:27.000,41.9537825128
933,6200,18,2023-09-06T12:10:27.000,41.9538366862
934,6190,26,2023-09-06T12:10:27.000,41.9536492536
935,6032,25,2023-09-06T12:10:47.000,41.9538755379
936,5994,26,2023-09-06T12:10:50.000,41.9535105845
937,5992,18,2023-09-06T12:10:50.000,41.9532811726
938,5995,32,2023-09-06T12:10:50.000,41.9526256799
939,5998,22,2023-09-06T12:10:50.000,41.9521088985
940,6002,29,2023-09-06T12:10:50.000,41.9524069352
941,5997,19,2023-09-06T12:10:50.000,41.9533921986
942,5639,28,2023-09-06T12:20:38.000,41.9519145079
943,5528,21,2023-09-06T12:20:48.000,41.9538366862
944,5521,26,2023-09-06T12:20:48.000,41.9536492536
945,5360,14,2023-09-06T12:20:59.000,41.9540197354
946,5354,16,2023-09-06T12:20:59.000,41.9541531514
947,5348,20,2023-09-06T12:20:59.000,41.9538755379
948,5316,18,2023-09-06T12:21:02.000,41.9526056908
949,5315,24,2023-09-06T12:21:02.000,41.9526256799
950,5311,25,2023-09-06T12:21:02.000,41.9527793008
951,5310,29,2023-09-06T12:21:02.000,41.9529189391
952,5306,30,2023-09-06T12:21:02.000,41.9521088985
953,5304,25,2023-09-06T12:21:02.000,41.9524069352
954,5287,16,2023-09-06T12:21:03.000,41.9533921986
955,5288,28,2023-09-06T12:21:03.000,41.9532811726
956,5303,16,2023-09-06T12:21:03.000,41.9535105845
957,4933,30,2023-09-06T12:30:51.000,41.9519145079
958,4813,11,2023-09-06T12:30:58.000,41.9538366862
959,4810,12,2023-09-06T12:30:58.000,41.9537825128
960,4804,26,2023-09-06T12:30:58.000,41.9536492536
