,index,speed,time,start_latitude
176,44244,10,2023-09-05T23:01:11.000,41.8666135775
177,44243,31,2023-09-05T23:01:11.000,41.852032941
178,44242,31,2023-09-05T23:01:11.000,41.8229970652
179,44252,14,2023-09-05T23:01:11.000,41.9103219014
180,44246,31,2023-09-05T23:01:11.000,41.8156969641
181,44227,29,2023-09-05T23:01:12.000,41.9394618483
182,44211,16,2023-09-05T23:01:12.000,41.9758925735
183,44217,30,2023-09-05T23:01:12.000,41.9249017152
184,44218,23,2023-09-05T23:01:12.000,41.9321801597
185,44219,25,2023-09-05T23:01:12.000,41.9613138803
186,44228,27,2023-09-05T23:01:12.000,41.9905010348
187,44236,23,2023-09-05T23:01:12.000,41.9686159566
188,44241,29,2023-09-05T23:01:12.000,41.983168718
189,44230,23,2023-09-05T23:01:12.000,41.954013773
190,44237,30,2023-09-05T23:01:12.000,41.9168064565
191,44238,22,2023-09-05T23:01:12.000,41.9279828403
192,43697,37,2023-09-05T23:10:25.000,41.7355283222
193,43691,32,2023-09-05T23:10:25.000,41.7592331585
194,43687,27,2023-09-05T23:10:25.000,41.7282307117
195,43674,23,2023-09-05T23:10:26.000,41.8011472177
196,43675,33,2023-09-05T23:10:26.000,41.8390750509
197,43676,27,2023-09-05T23:10:26.000,41.8084267863
198,43677,31,2023-09-05T23:10:26.000,41.852032941
199,43678,27,2023-09-05T23:10:26.000,41.7938776185
200,43681,31,2023-09-05T23:10:26.000,41.857516
201,43682,27,2023-09-05T23:10:26.000,41.7719786518
202,43683,29,2023-09-05T23:10:26.000,41.8666135775
203,43684,29,2023-09-05T23:10:26.000,41.76470325
204,43685,27,2023-09-05T23:10:26.000,41.7865297579
205,43680,29,2023-09-05T23:10:26.000,41.7792170504
206,43679,21,2023-09-05T23:10:26.000,41.8259389558
207,43663,25,2023-09-05T23:10:27.000,41.9394618483
208,43655,23,2023-09-05T23:10:27.000,41.954013773
209,43656,19,2023-09-05T23:10:27.000,41.8957442792
210,43657,22,2023-09-05T23:10:27.000,41.9905010348
211,43659,27,2023-09-05T23:10:27.000,41.9758925735
212,43660,23,2023-09-05T23:10:27.000,41.9279828403
213,43662,23,2023-09-05T23:10:27.000,41.983168718
214,43664,25,2023-09-05T23:10:27.000,41.9686159566
215,43666,23,2023-09-05T23:10:27.000,41.9103219014
216,43667,23,2023-09-05T23:10:27.000,41.9321801597
217,43669,33,2023-09-05T23:10:27.000,41.9030171606
218,43670,23,2023-09-05T23:10:27.000,41.9249017152
219,43671,23,2023-09-05T23:10:27.000,41.9613138803
220,43672,24,2023-09-05T23:10:27.000,41.9467318416
221,43665,25,2023-09-05T23:10:27.000,41.9168064565
222,43226,30,2023-09-05T23:20:38.000,41.76470325
223,43232,21,2023-09-05T23:20:38.000,41.8259389558
224,43233,31,2023-09-05T23:20:38.000,41.8156969641
225,43230,31,2023-09-05T23:20:38.000,41.8229970652
226,43239,27,2023-09-05T23:20:38.000,41.7282307117
227,43240,26,2023-09-05T23:20:38.000,41.7719786518
228,43243,31,2023-09-05T23:20:38.000,41.7592331585
229,43238,18,2023-09-05T23:20:38.000,41.8084267863
230,43218,33,2023-09-05T23:20:39.000,41.9905010348
231,43217,23,2023-09-05T23:20:39.000,41.9467318416
232,43215,24,2023-09-05T23:20:39.000,41.9613138803
233,43213,23,2023-09-05T23:20:39.000,41.9103219014
234,43211,24,2023-09-05T23:20:39.000,41.9168064565
235,43209,23,2023-09-05T23:20:39.000,41.9249017152
236,43206,27,2023-09-05T23:20:39.000,41.8829972374
237,43204,23,2023-09-05T23:20:39.000,41.954013773
238,42915,27,2023-09-06T01:10:17.000,41.9030171606
239,42914,21,2023-09-06T01:10:17.000,41.8957442792
240,42921,27,2023-09-06T01:10:17.000,41.9103219014
241,42911,23,2023-09-06T01:10:17.000,41.8259389558
242,42935,27,2023-09-06T01:10:17.000,41.8084267863
243,42936,30,2023-09-06T01:10:17.000,41.8156969641
244,42938,26,2023-09-06T01:10:17.000,41.8390750509
