,index,speed,time,start_latitude
209,44280,28,2023-09-05T23:01:10.000,41.8011451454
210,44279,31,2023-09-05T23:01:10.000,41.786527685
211,44277,27,2023-09-05T23:01:10.000,41.8520308712
212,44276,35,2023-09-05T23:01:10.000,41.7282286362
213,44275,25,2023-09-05T23:01:10.000,41.8957422115
214,44274,26,2023-09-05T23:01:10.000,41.8829951691
215,44273,18,2023-09-05T23:01:10.000,41.9248996489
216,44272,25,2023-09-05T23:01:10.000,41.9686138926
217,44278,23,2023-09-05T23:01:10.000,41.9831666552
218,43711,27,2023-09-05T23:10:24.000,41.8011451454
219,43709,29,2023-09-05T23:10:24.000,41.7719765782
220,43712,26,2023-09-05T23:10:24.000,41.764701176
221,43722,29,2023-09-05T23:10:24.000,41.786527685
222,43719,27,2023-09-05T23:10:24.000,41.7792149771
223,43721,25,2023-09-05T23:10:24.000,41.7592310843
224,43723,27,2023-09-05T23:10:24.000,41.793875546
225,43715,25,2023-09-05T23:10:24.000,41.8229949942
226,43695,20,2023-09-05T23:10:25.000,41.9613118159
227,43686,18,2023-09-05T23:10:25.000,41.9248996489
228,43688,33,2023-09-05T23:10:25.000,41.857496
229,43689,34,2023-09-05T23:10:25.000,41.9831666552
230,43690,23,2023-09-05T23:10:25.000,41.9279807743
231,43692,30,2023-09-05T23:10:25.000,41.9030150932
232,43693,27,2023-09-05T23:10:25.000,41.8906470248
233,43694,26,2023-09-05T23:10:25.000,41.9686138926
234,43696,29,2023-09-05T23:10:25.000,41.8520308712
235,43705,31,2023-09-05T23:10:25.000,41.9321780939
236,43699,27,2023-09-05T23:10:25.000,41.8829951691
237,43698,33,2023-09-05T23:10:25.000,41.9168043897
238,43707,28,2023-09-05T23:10:25.000,41.9467297764
239,43706,37,2023-09-05T23:10:25.000,41.8259368847
240,43704,27,2023-09-05T23:10:25.000,41.8666115084
241,43708,24,2023-09-05T23:10:25.000,41.9103198343
242,43702,38,2023-09-05T23:10:25.000,41.8390729803
243,43701,29,2023-09-05T23:10:25.000,41.9394597831
244,43700,36,2023-09-05T23:10:25.000,41.97589051
245,43703,29,2023-09-05T23:10:25.000,41.8957422115
246,43229,29,2023-09-05T23:20:38.000,41.9686138926
247,43220,31,2023-09-05T23:20:38.000,41.8760825857
248,43221,31,2023-09-05T23:20:38.000,41.8829951691
249,43223,31,2023-09-05T23:20:38.000,41.9168043897
250,43224,27,2023-09-05T23:20:38.000,41.8666115084
251,43225,29,2023-09-05T23:20:38.000,41.9613118159
252,43227,28,2023-09-05T23:20:38.000,41.9279807743
253,43231,33,2023-09-05T23:20:38.000,41.8906470248
254,43241,25,2023-09-05T23:20:38.000,41.9540117081
255,43235,30,2023-09-05T23:20:38.000,41.8259368847
256,43246,29,2023-09-05T23:20:38.000,41.8084247143
257,43245,25,2023-09-05T23:20:38.000,41.8229949942
258,43242,29,2023-09-05T23:20:38.000,41.8156948926
259,43234,31,2023-09-05T23:20:38.000,41.9321780939
260,43237,30,2023-09-05T23:20:38.000,41.8011451454
261,43236,25,2023-09-05T23:20:38.000,41.764701176
262,43247,22,2023-09-05T23:20:38.000,41.9248996489
263,42913,27,2023-09-06T01:10:17.000,41.8666115084
264,42916,28,2023-09-06T01:10:17.000,41.8760825857
265,42917,30,2023-09-06T01:10:17.000,41.7501017847
266,42918,27,2023-09-06T01:10:17.000,41.8829951691
267,42920,27,2023-09-06T01:10:17.000,41.7719765782
268,42919,32,2023-09-06T01:10:17.000,41.9686138926
269,42926,10,2023-09-06T01:10:17.000,41.97589051
270,42928,27,2023-09-06T01:10:17.000,41.7792149771
271,42930,29,2023-09-06T01:10:17.000,41.7592310843
272,42931,29,2023-09-06T01:10:17.000,41.764701176
273,42932,25,2023-09-06T01:10:17.000,41.8957422115
274,42934,27,2023-09-06T01:10:17.000,41.8906470248
